CAR_NUMBER,START_TIME,ENTER_QUEUE_TIME,LEAVE_TOLL_TIME,TOTAL_TIME,HAS_EZ_PASS,BOOTH_SELECTED
1191,4542.0,0.0,0.0,18.0,true,0
1178,4487.0,11.0,56.0,74.0,false,2
1192,4543.0,0.0,0.0,18.0,true,0
1193,4546.0,0.0,0.0,18.0,true,0
1183,4512.0,11.0,43.0,61.0,false,1
1188,4533.0,11.0,26.0,44.0,false,2
1185,4516.0,11.0,53.0,71.0,false,1
1189,4534.0,11.0,39.0,57.0,false,2
1196,4575.0,0.0,0.0,18.0,true,0
1194,4557.0,11.0,26.0,44.0,false,1
1190,4539.0,11.0,48.0,66.0,false,2
1198,4587.0,0.0,0.0,18.0,true,0
1199,4588.0,0.0,0.0,18.0,true,0
1200,4589.0,0.0,0.0,18.0,true,0
1201,4596.0,0.0,0.0,18.0,true,0
1195,4565.0,11.0,32.0,50.0,false,1
1197,4578.0,11.0,26.0,44.0,false,2
1204,4607.0,0.0,0.0,18.0,true,0
1205,4610.0,0.0,0.0,18.0,true,0
1206,4621.0,0.0,0.0,18.0,true,0
1202,4604.0,11.0,26.0,44.0,false,1
1210,4642.0,0.0,0.0,18.0,true,0
1203,4606.0,11.0,38.0,56.0,false,1
1207,4624.0,11.0,26.0,44.0,false,2
1215,4663.0,0.0,0.0,18.0,true,0
1208,4640.0,11.0,26.0,44.0,false,2
1209,4641.0,11.0,26.0,44.0,false,1
1216,4668.0,0.0,0.0,18.0,true,0
1211,4645.0,11.0,36.0,54.0,false,1
1220,4683.0,0.0,0.0,18.0,true,0
1212,4646.0,11.0,49.0,67.0,false,1
1217,4669.0,11.0,26.0,44.0,false,2
1225,4699.0,0.0,0.0,18.0,true,0
1226,4707.0,0.0,0.0,18.0,true,0
1213,4648.0,11.0,61.0,79.0,false,1
1218,4676.0,11.0,33.0,51.0,false,2
1229,4712.0,0.0,0.0,18.0,true,0
1214,4650.0,11.0,73.0,91.0,false,1
1219,4680.0,11.0,43.0,61.0,false,2
1231,4729.0,0.0,0.0,18.0,true,0
1221,4684.0,11.0,53.0,71.0,false,2
1224,4695.0,11.0,42.0,60.0,false,1
1234,4743.0,0.0,0.0,18.0,true,0
1235,4745.0,0.0,0.0,18.0,true,0
1222,4688.0,11.0,63.0,81.0,false,2
1227,4708.0,11.0,43.0,61.0,false,1
1223,4690.0,11.0,75.0,93.0,false,2
1228,4710.0,11.0,55.0,73.0,false,1
1238,4772.0,0.0,0.0,18.0,true,0
1240,4774.0,0.0,0.0,18.0,true,0
1230,4718.0,11.0,61.0,79.0,false,1
1232,4730.0,11.0,49.0,67.0,false,2
1242,4786.0,0.0,0.0,18.0,true,0
1233,4742.0,11.0,51.0,69.0,false,2
1236,4750.0,11.0,43.0,61.0,false,1
1243,4798.0,0.0,0.0,18.0,true,0
1244,4800.0,0.0,0.0,18.0,true,0
1245,4802.0,0.0,0.0,18.0,true,0
1247,4804.0,0.0,0.0,18.0,true,0
1237,4756.0,11.0,51.0,69.0,false,1
1239,4773.0,11.0,34.0,52.0,false,2
1241,4778.0,11.0,43.0,61.0,false,2
1251,4828.0,0.0,0.0,18.0,true,0
1246,4803.0,11.0,26.0,44.0,false,1
1254,4836.0,0.0,0.0,18.0,true,0
1256,4843.0,0.0,0.0,18.0,true,0
1257,4846.0,0.0,0.0,18.0,true,0
1248,4821.0,11.0,26.0,44.0,false,1
1258,4847.0,0.0,0.0,18.0,true,0
1259,4848.0,0.0,0.0,18.0,true,0
1249,4824.0,11.0,26.0,44.0,false,2
1253,4830.0,11.0,31.0,49.0,false,1
1261,4861.0,0.0,0.0,18.0,true,0
1250,4827.0,11.0,37.0,55.0,false,2
1262,4865.0,0.0,0.0,18.0,true,0
1263,4866.0,0.0,0.0,18.0,true,0
1264,4869.0,0.0,0.0,18.0,true,0
1267,4874.0,0.0,0.0,18.0,true,0
1255,4839.0,11.0,36.0,54.0,false,1
1252,4829.0,11.0,49.0,67.0,false,2
1260,4850.0,11.0,39.0,57.0,false,1
1270,4892.0,0.0,0.0,18.0,true,0
1265,4872.0,11.0,26.0,44.0,false,2
1274,4901.0,0.0,0.0,18.0,true,0
1275,4911.0,0.0,0.0,18.0,true,0
1266,4873.0,11.0,39.0,57.0,false,2
1269,4887.0,11.0,26.0,44.0,false,1
1277,4917.0,0.0,0.0,18.0,true,0
1268,4876.0,11.0,50.0,68.0,false,2
1271,4895.0,11.0,32.0,50.0,false,1
1279,4931.0,0.0,0.0,18.0,true,0
1272,4897.0,11.0,44.0,62.0,false,1
1276,4915.0,11.0,26.0,44.0,false,2
1273,4898.0,11.0,57.0,75.0,false,1
1278,4925.0,11.0,30.0,48.0,false,2
1285,4960.0,0.0,0.0,18.0,true,0
1286,4967.0,0.0,0.0,18.0,true,0
1280,4938.0,11.0,31.0,49.0,false,1
1281,4942.0,11.0,27.0,45.0,false,2
1289,4981.0,0.0,0.0,18.0,true,0
1282,4947.0,11.0,36.0,54.0,false,1
1283,4952.0,11.0,31.0,49.0,false,2
1291,4985.0,0.0,0.0,18.0,true,0
1284,4959.0,11.0,38.0,56.0,false,2
1296,5004.0,0.0,0.0,18.0,true,0
1297,5005.0,0.0,0.0,18.0,true,0
1288,4980.0,11.0,26.0,44.0,false,1
1298,5008.0,0.0,0.0,18.0,true,0
1287,4969.0,11.0,42.0,60.0,false,2
1290,4982.0,11.0,38.0,56.0,false,1
1300,5022.0,0.0,0.0,18.0,true,0
1294,4994.0,11.0,31.0,49.0,false,2
1302,5028.0,0.0,0.0,18.0,true,0
1304,5030.0,0.0,0.0,18.0,true,0
1305,5032.0,0.0,0.0,18.0,true,0
1292,4986.0,11.0,48.0,66.0,false,1
1306,5037.0,0.0,0.0,18.0,true,0
1295,4996.0,11.0,43.0,61.0,false,2
1308,5042.0,0.0,0.0,18.0,true,0
1309,5043.0,0.0,0.0,18.0,true,0
1293,4988.0,11.0,60.0,78.0,false,1
1310,5052.0,0.0,0.0,18.0,true,0
1301,5027.0,11.0,26.0,44.0,false,2
1299,5010.0,11.0,52.0,70.0,false,1
1311,5065.0,0.0,0.0,18.0,true,0
1303,5029.0,11.0,38.0,56.0,false,2
1312,5074.0,0.0,0.0,18.0,true,0
1313,5078.0,0.0,0.0,18.0,true,0
1314,5080.0,0.0,0.0,18.0,true,0
1307,5041.0,11.0,40.0,58.0,false,2
1315,5087.0,0.0,0.0,18.0,true,0
1316,5102.0,0.0,0.0,18.0,true,0
1317,5104.0,0.0,0.0,18.0,true,0
1318,5111.0,0.0,0.0,18.0,true,0
1319,5112.0,0.0,0.0,18.0,true,0
1320,5116.0,0.0,0.0,18.0,true,0
1323,5121.0,0.0,0.0,18.0,true,0
1324,5124.0,0.0,0.0,18.0,true,0
1326,5130.0,0.0,0.0,18.0,true,0
1327,5131.0,0.0,0.0,18.0,true,0
1329,5133.0,0.0,0.0,18.0,true,0
1330,5136.0,0.0,0.0,18.0,true,0
1332,5142.0,0.0,0.0,18.0,true,0
1321,5117.0,11.0,26.0,44.0,false,1
1322,5120.0,11.0,26.0,44.0,false,2
1334,5149.0,0.0,0.0,18.0,true,0
1328,5132.0,11.0,26.0,44.0,false,1
1337,5159.0,0.0,0.0,18.0,true,0
1325,5129.0,11.0,31.0,49.0,false,2
1331,5138.0,11.0,34.0,52.0,false,1
1333,5148.0,11.0,26.0,44.0,false,2
1342,5174.0,0.0,0.0,18.0,true,0
1343,5176.0,0.0,0.0,18.0,true,0
1335,5150.0,11.0,38.0,56.0,false,2
1347,5188.0,0.0,0.0,18.0,true,0
1348,5191.0,0.0,0.0,18.0,true,0
1338,5167.0,11.0,26.0,44.0,false,1
1349,5199.0,0.0,0.0,18.0,true,0
1336,5155.0,11.0,47.0,65.0,false,2
1351,5206.0,0.0,0.0,18.0,true,0
1339,5171.0,11.0,36.0,54.0,false,1
1354,5214.0,0.0,0.0,18.0,true,0
1346,5186.0,11.0,30.0,48.0,false,2
1340,5172.0,11.0,49.0,67.0,false,1
1356,5224.0,0.0,0.0,18.0,true,0
1357,5228.0,0.0,0.0,18.0,true,0
1350,5200.0,11.0,30.0,48.0,false,2
1358,5231.0,0.0,0.0,18.0,true,0
1341,5173.0,11.0,62.0,80.0,false,1
1352,5209.0,11.0,35.0,53.0,false,2
1344,5178.0,11.0,71.0,89.0,false,1
1364,5254.0,0.0,0.0,18.0,true,0
1353,5211.0,11.0,47.0,65.0,false,2
1365,5258.0,0.0,0.0,18.0,true,0
1345,5183.0,11.0,80.0,98.0,false,1
1355,5217.0,11.0,55.0,73.0,false,2
1359,5238.0,11.0,39.0,57.0,false,1
1366,5278.0,0.0,0.0,18.0,true,0
1367,5282.0,0.0,0.0,18.0,true,0
1362,5249.0,11.0,37.0,55.0,false,2
1369,5290.0,0.0,0.0,18.0,true,0
1360,5240.0,11.0,51.0,69.0,false,1
1361,5248.0,11.0,57.0,75.0,false,1
1375,5308.0,0.0,0.0,18.0,true,0
1368,5287.0,11.0,26.0,44.0,false,2
1376,5313.0,0.0,0.0,18.0,true,0
1377,5318.0,0.0,0.0,18.0,true,0
1363,5250.0,11.0,69.0,87.0,false,1
1379,5322.0,0.0,0.0,18.0,true,0
1370,5293.0,11.0,34.0,52.0,false,2
1374,5306.0,11.0,27.0,45.0,false,1
1371,5295.0,11.0,46.0,64.0,false,2
1385,5344.0,0.0,0.0,18.0,true,0
1378,5319.0,11.0,28.0,46.0,false,1
1386,5352.0,0.0,0.0,18.0,true,0
1372,5296.0,11.0,59.0,77.0,false,2
